Origin Country,Origin City,OriginCluster,OriginClusterLat,OriginClusterLong,OriginLat,OriginLong,Dest Country,Dest City,DestinationCluster,DestinationClusterLat,DestinationClusterLong,DestLat,DestLong,TR Gross Weight (KG),Nb of Ship Units,TR Gross Volume (M3)
SPAIN,MIÑANO,Cluster467,41.39457,2.03282,41.39457,2.03282,SPAIN,RINCONADA LA,Cluster478,-32.8486213684082,-70.6864395141602,-32.8486213684082,-70.6864395141602,4.0,1,0.166
SPAIN,MIÑANO,Cluster467,41.39457,2.03282,41.39457,2.03282,SPAIN,SEVILLA,Cluster441,37.3885318869866,-6.00721914372338,37.3878898620605,-6.00197982788086,2.0,1,0.24
SPAIN,MORON DE LA FRONTERA,Cluster450,37.1298484802246,-5.45378017425537,37.1298484802246,-5.45378017425537,FRANCE,BLAGNAC,Cluster2,43.6206051062346,1.39423144268438,43.634578704834,1.39683997631073,17250.0,25,109.67
SPAIN,MORON DE LA FRONTERA,Cluster450,37.1298484802246,-5.45378017425537,37.1298484802246,-5.45378017425537,SPAIN,SEVILLA,Cluster441,37.3885318869866,-6.00721914372338,37.3878898620605,-6.00197982788086,2900.0,5,24.592
SPAIN,ONTIGOLA,Cluster492,40.0263061523437,-3.59451667467753,40.0059204101562,-3.57357001304626,GERMANY,STADE,Cluster12,53.6019706726074,9.47840023040771,53.6019706726074,9.47840023040771,880.0,14,3.72
SPAIN,PARLA,Cluster504,40.23583984375,-3.77335000038147,40.23583984375,-3.77335000038147,GERMANY,STADE,Cluster12,53.6019706726074,9.47840023040771,53.6019706726074,9.47840023040771,750.0,3,23.407999999999998
SPAIN,PINTO,Cluster451,40.2411193847656,-3.69941997528076,40.2411193847656,-3.69941997528076,SPAIN,DOS HERMANAS,Cluster445,37.2830085754395,-5.92833995819092,37.2830085754395,-5.92833995819092,3343.0,16,10.188000000000002
SPAIN,PINTO,Cluster451,40.2411193847656,-3.69941997528076,40.2411193847656,-3.69941997528076,SPAIN,SEVILLA,Cluster441,37.3885318869866,-6.00721914372338,37.3878898620605,-6.00197982788086,48.0,1,0.264
SPAIN,PUERTO DE SANTA MARIA CADIZ,Cluster444,36.6056594848633,-6.21990013122559,36.6056594848633,-6.21990013122559,SPAIN,DE LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4928588867188,-5.9782600402832,9.0,1,0.512
SPAIN,PUERTO DE SANTA MARIA CADIZ,Cluster444,36.6056594848633,-6.21990013122559,36.6056594848633,-6.21990013122559,SPAIN,LA RINCONADA,Cluster463,37.4877127570075,-5.9649546597455,37.4928588867188,-5.9782600402832,39.0,18,6.107
SPAIN,PUERTO DE SANTA MARIA CADIZ,Cluster444,36.6056594848633,-6.21990013122559,36.6056594848633,-6.21990013122559,SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,45.0,3,1.08
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,FRANCE,BLAGNAC,Cluster2,43.6206051062346,1.39423144268438,43.634578704834,1.39683997631073,216982.2,388,2925.164
SPAIN,PUERTO REAL,Cluster447,36.5309715270996,-6.19806003570557,36.5309715270996,-6.19806003570557,FRANCE,COLOMIERS,Cluster2,43.6206051062346,1.39423144268438,43.6124000549316,1.33337998390198,105363.5,192,2960.646999999998
