Product	Avg. Session Duration	Buy-to-Detail Rate	Product Refund Amount	Product Refunds	Product Revenue	Quantity	Users
HP Toner 201A Single Pack CF403A magenta	0	0	0	0	727	10	7
HP Toner 201A/CF401A cyaan	0	0	0	0	656	9	7
HP Toner 201X Single Pack CF400X zwart	0	0	0	0	83	1	1
HP Toner 201X Single Pack CF401X cyaan	0	0	0	0	184	2	2
HP Toner 201X Single Pack CF402X geel	0	0	0	0	90	1	1
HP Toner 201X Single Pack CF403X magenta	0	0	0	0	184	2	2
HP Toner 304A Dual Pack CC530AD zwart (pak 2 stuks)	0	0	0	0	160	1	1
HP Toner 304A Single Pack CC530A zwart	0	0	0	0	680	6	6
HP Toner 304A Single Pack CC531a cyaan	0	0	0	0	871	8	8
HP Toner 304A Single Pack CC532A geel	0	0	0	0	556	5	5
HP Toner 304A Single Pack CC533A magenta	0	0	0	0	869	8	8
HP Toner 305A Single Pack CE410A zwart	0	0	0	0	"1,085"	14	11
HP Toner 305A Single Pack CE411A cyaan	0	0	0	0	662	6	5
HP Toner 305A Single Pack CE412A geel	0	0	0	0	550	5	5
HP Toner 305A Single Pack CE413A magenta	0	0	0	0	659	6	5
HP Toner 305A Tri-Pack CF370AM drie kleuren (pak 3 stuks)	0	0	0	0	293	1	1
HP Toner 312A Single Pack CF380A zwart	0	0	0	0	494	6	5
HP Toner 312A Single Pack CF381A cyaan	0	0	0	0	447	4	4
HP Toner 312A Single Pack CF382A geel	0	0	0	0	558	5	5
HP Toner 312A Single Pack CF383A magenta	0	0	0	0	673	6	6
HP Toner 312X Single Pack CF380X zwart	0	0	0	0	102	1	1
HP Toner 36A Single Pack CB436A zwart	0	0	0	0	287	4	4
HP Toner 501A Single Pack Q6470A zwart	0	0	0	0	136	1	1
HP Toner 504A Single Pack CE251A cyaan	0	0	0	0	455	2	2
HP Toner 504A Single Pack CE252A geel	0	0	0	0	689	3	3
HP Toner 504X Single Pack CE250X zwart	0	0	0	0	176	1	1
HP Toner 507A Single Pack CE400A zwart	0	0	0	0	695	5	5
HP Toner 507A Single Pack CE401A cyaan	0	0	0	0	"1,000"	5	5
HP Toner 507A Single Pack CE402A geel	0	0	0	0	802	4	4
HP Toner 507A Single Pack CE403A magenta	0	0	0	0	"1,421"	7	7
HP Toner 507X Single Pack CE400X zwart	0	0	0	0	"1,636"	9	9
HP Toner 53A Single Pack Q7553A zwart	0	0	0	0	91	1	1
HP Toner 55A Single Pack CE255A zwart	0	0	0	0	"1,184"	9	8
"HP Toner 55X Single Pack CE255X zwart, hoog pagina opbrengst"	0	0	0	0	"2,335"	12	7
HP Toner 643A Single Pack Q5950A zwart	0	0	0	0	341	2	2
HP Toner 643A Single Pack Q5951A cyaan	0	0	0	0	728	3	3
HP Toner 643A Single Pack Q5952A geel	0	0	0	0	491	2	2
HP Toner 643A Single Pack Q5953A magenta	0	0	0	0	728	3	3
HP Toner 645A Single Pack C9730A zwart	0	0	0	0	276	1	1
HP Toner 645A Single Pack C9731A cyaan	0	0	0	0	378	1	1
HP Toner 64A Single Pack CC364A zwart	0	0	0	0	"2,353"	16	16
HP Toner 78A Single Pack CE278A zwart	0	0	0	0	214	3	3
HP Toner 80A Single Pack CF280A zwart	0	0	0	0	"1,666"	18	15
"HP Toner 80x Single Pack CF280X zwart, hoog pagina opbrengst"	0	0	0	0	165	1	1
HP Toner 81A Single Pack CF281A zwart	0	0	0	0	152	1	1
HP Toner 83A Single Pack CF283A zwart	0	0	0	0	592	10	8
HP Toner 85A Single Pack CE285A zwart	0	0	0	0	62	1	1
HP Toner 90A Single Pack CE390A zwart	0	0	0	0	"6,462"	46	22
"HP Toner 90X Single Pack CE390X zwart, hoog pagina opbrengst"	0	0	0	0	"1,820"	9	3
HP Toneropvangbak CE254A	0	0	0	0	90	7	4
"HP Universal Bond papier 610 mm x 45,7 m, 80 g/m², Q1396A (rol 45.7 meter)"	0	0	0	0	128	9	4
HP papier Designjet (rol 45.7 meter)	0	0	0	0	340	13	4
HUHTAMAKI Termoberger Coffee-to-go papieren bekers wegwerpartikel print 250 ml verpakking van 80 (doos 25 x 80 stuks)	0	0	0	0	90	1	1
"Halfhoge inzetbakjes voor Jalema+ stapelcassettes, 4 bakjes per lade, 1 vak"	0	0	0	0	18	12	1
"Halfhoge inzetbakjes voor Jalema+ stapelcassettes, 4 bakjes per lade, 1 vak."	0	0	0	0	12	8	1
"Halfhoge inzetbakjes voor Jalema+ stapelcassettes, 4 bakjes per lade, 2 vakken"	0	0	0	0	162	96	5
"Halfhoge inzetbakjes voor Jalema+ stapelcassettes, 4 bakjes per lade, 4 vakken"	0	0	0	0	29	17	2
Hallmark Luxe geschenkpapier 70 cm x 2 m (doos 6 rollen)	0	0	0	0	75	7	4
Hallmark Wenskaart Beterschap/sterkte (set 12 stuks)	0	0	0	0	20	1	1
Hallmark Wenskaart Blanco (set 12 stuks)	0	0	0	0	127	6	6
Hallmark Wenskaart Condoleance (set 12 stuks)	0	0	0	0	105	5	4
Hallmark Wenskaart Diversen (set 12 stuks)	0	0	0	0	67	3	3
"Hallmark Wenskaart Engelstalig; mix van verjaardag traditioneel, cute en humor (set 6 stuks)"	0	0	0	0	112	11	8
Hallmark Wenskaart Geboorte dochter (set 6 stuks)	0	0	0	0	74	7	7
Hallmark Wenskaart Geboorte zoon (set 6 stuks)	0	0	0	0	74	7	7
Hallmark Wenskaart Huwelijk (set 6 stuks)	0	0	0	0	21	2	2
Hallmark Wenskaart Verjaardag humor (set 12 stuks)	0	0	0	0	20	1	1
Hallmark Wenskaart Verjaardag man (set 6 stuks)	0	0	0	0	75	7	5
Hallmark Wenskaart Verjaardag modern (set 12 stuks)	0	0	0	0	216	10	5
Halogeenlamp Philips Eco Classic 18 Watt E27	0	0	0	0	34	10	1
Halogeenlamp Philips Eco Classic 42W fitting E27	0	0	0	0	19	6	1
Halogeenlamp Philips Twist 50W fitting GU10	0	0	0	0	40	11	2
Hama Antikrul voor telefoonsnoer	0	0	0	0	152	12	3
Hama Kaartlezer 65 in 1 USB 2.0	0	0	0	0	15	1	1
"Hama Kabelgoot vloermodel Grijs, 1.8M"	0	0	0	0	398	16	10
Han Baliepen Delta Zilver/zwart	0	0	0	0	122	14	7
Han Brievenbak Blauw	0	0	0	0	170	130	13
Han Brievenbak Glashelder	0	0	0	0	570	385	37
Han Brievenbak Grijs	0	0	0	0	63	48	4
Han Brievenbak Groen	0	0	0	0	150	111	8
Han Brievenbak Rood	0	0	0	0	86	66	5
Han Brievenbak Wit	0	0	0	0	196	149	16
Han Brievenbak Zwart	0	0	0	0	870	648	64
Han HAN - ladekast	0	0	0	0	61	2	1
"Han Inzetbak T.b.v. kaartformaat Din A4 dwars, grijs"	0	0	0	0	122	3	3
"Han Kaartenbak Din A5, liggend voor 800 kaarten"	0	0	0	0	462	15	12
"Han Kaartenbak Din A6, liggend voor 800 kaarten"	0	0	0	0	45	2	2
"Han Kaartenbak Din A7, liggend voor 800 kaarten"	0	0	0	0	155	8	7
"Han Kaartenbak T.b.v. kaartformaat Din A6 dwars, grijs"	0	0	0	0	241	12	8
Han Ladenblok Grijs	0	0	0	0	112	5	3
"Han Ladenblok i Box 5 laden, wit"	0	0	0	0	"1,231"	14	1
"Han Ladenblok met 5 gesloten laden, grijs"	0	0	0	0	184	5	3
"Han Ladenblok met 5 gesloten laden, zwart"	0	0	0	0	814	22	10
"Han Ladenblok met 5 open laden, grijs"	0	0	0	0	223	7	5
"Han Papierbak kunststof 18L, rood, hoogte 31 cm"	0	0	0	0	21	5	2
"Han Papierbak kunststof 18L, zwart, hoogte 31 cm"	0	0	0	0	177	42	17
"Han Steunplaat A4 dwars, grijs"	0	0	0	0	14	2	1
"Han Steunplaat A6 dwars, grijs"	0	0	0	0	8	5	1
Han Tijdschriftcassette Design Rood	0	0	0	0	55	24	3
Han Tijdschriftcassette Design Transparant	0	0	0	0	24	9	4
Han Tijdschriftcassette Design Wit	0	0	0	0	20	8	1
Han Tijdschriftcassette Design Zwart	0	0	0	0	149	74	6
Hand-wikkel-folie 20u 10cmxrl150m tr	0	0	0	0	67	33	1
Handcreme wit (can 5 liter)	0	0	0	0	57	10	3
Handdoek	0	0	0	0	191	60	15
Handdoek intergevouwen 2-laags afm 320x220mm wit 20x134	0	0	0	0	660	28	19
Handig in de kantine: Broodmes getand lengte lemmet 20cm	0	0	0	0	17	1	1
Handig in de kantine: Snijplank zonder geul wit	0	0	0	0	55	2	2
Handig in de kantine: Tandenstokers (verpakking 1000 stuks)	0	0	0	0	462	24	16
"Handig voor de kantine:""Snijplank zonder geul geel"	0	0	0	0	31	1	1
Handpomp Folat ballon assorti	0	0	0	0	5	3	1
Handschoenen latex maat L (doos 100 stuks)	0	0	0	0	52	5	3
Handveger	0	0	0	0	3	1	1
Handzeep Tork S4 520501 schuimzeep 1000ml	0	0	0	0	70	5	1
Hangmappenbox Accent (doos - 5)	0	0	0	0	50	1	1
Hangslot 40 mm	0	0	0	0	21	2	1
Hansaplast Pleister Beige	0	0	0	0	158	30	6
Hansaplast Pleisters 40 strips (doos 40 stuks)	0	0	0	0	139	29	11
Hansaplast Pleisters Rol 1m x 6 cm (rol 1 meter)	0	0	0	0	129	40	15
Hansaplast Pleisters Rol 6 cm (rol)	0	0	0	0	153	42	14
Harddisk Freecom mobile drive XXS 1Tb USB 3.0 zwart	0	0	0	0	160	2	2
Harddisk Freecom toughdrive 2.5 inch 1Tb USB 3.0 zwart	0	0	0	0	103	1	1
Harddisk Verbatim Store'n'go 500Gb 2.5inch USB 3.0 zwart	0	0	0	0	54	1	1
Headset Philips LFH 0234 720/725/730	0	0	0	0	58	1	1
Headset Philips LFH 0334	0	0	0	0	110	3	2
